"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
65,"Self-emp-not-inc",158177,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",10605,0,44,"United-States",">50K"
49,"Self-emp-inc",182211,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
46,"Self-emp-not-inc",334456,"9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Self-emp-not-inc",279015,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,40,"United-States",">50K"
45,"Self-emp-not-inc",247053,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
45,"Self-emp-not-inc",39986,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1740,56,"United-States","<=50K"
46,"State-gov",136878,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
46,"Self-emp-not-inc",103540,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
67,"Self-emp-not-inc",36876,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
56,"Self-emp-inc",373593,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,60,"Italy",">50K"
63,"Self-emp-not-inc",74991,"HS-grad",9,"Widowed","Farming-fishing","Unmarried","White","Male",0,0,60,"United-States","<=50K"
18,"Self-emp-inc",378036,"12th",8,"Never-married","Farming-fishing","Own-child","White","Male",0,0,10,"United-States","<=50K"
41,"Self-emp-not-inc",178510,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
49,"Self-emp-not-inc",155659,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K"
40,"Self-emp-inc",29520,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,65,"United-States","<=50K"
50,"State-gov",54342,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
36,"Self-emp-not-inc",110861,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,20,"United-States","<=50K"
47,"State-gov",293917,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
54,"State-gov",180881,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
50,"Self-emp-inc",447144,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
34,"Self-emp-not-inc",59469,"11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,72,"United-States","<=50K"
43,"Self-emp-inc",215458,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",99999,0,45,"United-States",">50K"
42,"Self-emp-inc",149102,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
51,"Self-emp-not-inc",299119,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
51,"Self-emp-not-inc",71046,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",">50K"
51,"State-gov",79324,"Doctorate",16,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
60,"Self-emp-not-inc",176360,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
43,"Self-emp-not-inc",95246,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,5,"United-States",">50K"
31,"State-gov",158688,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
31,"State-gov",227864,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
50,"State-gov",143822,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States",">50K"
52,"Self-emp-not-inc",149508,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,48,"United-States",">50K"
64,"Self-emp-inc",56588,"Some-college",10,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,70,"United-States","<=50K"
31,"Self-emp-inc",183125,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,99,"United-States",">50K"
41,"Self-emp-inc",220821,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,70,"United-States",">50K"
29,"Self-emp-not-inc",100368,"9th",5,"Widowed","Other-service","Unmarried","White","Female",0,0,27,"United-States","<=50K"
37,"State-gov",195843,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",5013,0,40,"United-States","<=50K"
61,"Self-emp-not-inc",227119,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
58,"State-gov",21838,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,50,"United-States",">50K"
50,"Self-emp-inc",68898,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,60,"United-States",">50K"
42,"Self-emp-inc",173628,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
27,"Self-emp-not-inc",301514,"Some-college",10,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K"
37,"State-gov",224700,"Assoc-voc",11,"Divorced","Protective-serv","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
63,"Self-emp-not-inc",141962,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
30,"Self-emp-not-inc",345122,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,50,"United-States","<=50K"
30,"Self-emp-inc",204742,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
32,"Self-emp-inc",144949,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States",">50K"
46,"Self-emp-not-inc",56482,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,30,"United-States",">50K"
51,"Self-emp-not-inc",329980,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,8,"United-States",">50K"
35,"Self-emp-not-inc",186934,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
67,"Self-emp-inc",325373,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States","<=50K"
43,"Self-emp-not-inc",160369,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
33,"Self-emp-inc",184245,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"Mexico",">50K"
47,"Self-emp-inc",209460,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4386,0,40,"United-States",">50K"
31,"Self-emp-not-inc",247088,"HS-grad",9,"Separated","Craft-repair","Own-child","Black","Male",0,0,50,"United-States","<=50K"
32,"Self-emp-inc",201314,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K"
34,"State-gov",334422,"Some-college",10,"Divorced","Protective-serv","Unmarried","Black","Male",0,0,47,"United-States","<=50K"
45,"Self-emp-inc",179030,"Bachelors",13,"Married-civ-spouse","Other-service","Other-relative","Asian-Pac-Islander","Female",0,0,35,"South","<=50K"
62,"Self-emp-inc",164616,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,45,"United-States",">50K"
36,"State-gov",235779,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",114719,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,60,"United-States",">50K"
21,"State-gov",173534,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"Ecuador","<=50K"
61,"Self-emp-not-inc",184009,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,2444,50,"United-States",">50K"
50,"Self-emp-inc",235307,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"United-States",">50K"
43,"Self-emp-not-inc",171351,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","<=50K"
38,"State-gov",162424,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
64,"State-gov",143880,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
37,"Self-emp-not-inc",334291,"Bachelors",13,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
33,"State-gov",427812,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,15,"Mexico","<=50K"
59,"Self-emp-not-inc",172618,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
22,"Self-emp-not-inc",104164,"Assoc-voc",11,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
45,"Self-emp-not-inc",180680,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","<=50K"
48,"Self-emp-not-inc",221464,"11th",7,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,30,"United-States",">50K"
31,"Self-emp-not-inc",213307,"10th",6,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,28,"Mexico","<=50K"
60,"Self-emp-not-inc",285365,"Some-college",10,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,50,"United-States","<=50K"
32,"State-gov",19513,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Japan","<=50K"
57,"Self-emp-not-inc",258121,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
72,"Self-emp-not-inc",28865,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,14,"United-States","<=50K"
57,"Self-emp-inc",146103,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,30,"United-States",">50K"
43,"Self-emp-inc",677398,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
26,"Self-emp-not-inc",263300,"Assoc-acdm",12,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,75,"United-States","<=50K"
39,"Self-emp-not-inc",245361,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,10,"United-States","<=50K"
74,"Self-emp-inc",148003,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,6,"United-States",">50K"
44,"Self-emp-not-inc",205033,"12th",8,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
39,"Self-emp-not-inc",113749,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
30,"State-gov",127610,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Self-emp-not-inc",107662,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,5,"Canada","<=50K"
44,"Self-emp-inc",144778,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
18,"Self-emp-not-inc",194091,"11th",7,"Never-married","Farming-fishing","Own-child","White","Male",0,0,24,"United-States","<=50K"
58,"Self-emp-not-inc",115439,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
23,"Self-emp-not-inc",121407,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,35,"United-States","<=50K"
38,"State-gov",34493,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
62,"Self-emp-not-inc",96299,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
44,"State-gov",128586,"Bachelors",13,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"State-gov",185590,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
28,"Self-emp-not-inc",107458,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,45,"United-States","<=50K"
26,"State-gov",413846,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
44,"Self-emp-not-inc",110028,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"State-gov",67874,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,58,"United-States","<=50K"
50,"Self-emp-not-inc",169112,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,25,"United-States","<=50K"
37,"Self-emp-inc",154410,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K"
33,"State-gov",160261,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
26,"State-gov",291586,"HS-grad",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,40,"United-States","<=50K"
77,"Self-emp-not-inc",184046,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
39,"Self-emp-not-inc",327120,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Portugal","<=50K"
51,"Self-emp-not-inc",43878,"Doctorate",16,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
49,"Self-emp-inc",83444,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,85,"United-States",">50K"
47,"Self-emp-not-inc",117310,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,1876,48,"United-States","<=50K"
40,"Self-emp-not-inc",184804,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,2205,45,"United-States","<=50K"
46,"Self-emp-not-inc",149337,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
50,"State-gov",53497,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,46,"United-States",">50K"
56,"State-gov",104447,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,2339,40,"United-States","<=50K"
38,"Self-emp-not-inc",349951,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",4508,0,55,"United-States","<=50K"
32,"State-gov",308955,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","<=50K"
19,"State-gov",116385,"Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","White","Female",0,0,18,"United-States","<=50K"
37,"State-gov",172425,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
35,"Self-emp-inc",242080,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,45,"United-States",">50K"
43,"Self-emp-not-inc",207578,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United-States",">50K"
58,"State-gov",185338,"Bachelors",13,"Widowed","Tech-support","Unmarried","White","Female",0,0,40,"United-States",">50K"
51,"Self-emp-inc",304955,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States",">50K"
45,"Self-emp-not-inc",123681,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
46,"Self-emp-not-inc",112485,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
28,"State-gov",187746,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1669,40,"United-States","<=50K"
61,"Self-emp-not-inc",127198,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Germany","<=50K"
30,"Self-emp-not-inc",143078,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,2444,55,"United-States",">50K"
70,"Self-emp-not-inc",177806,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
41,"Self-emp-not-inc",170785,"12th",8,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
51,"State-gov",128260,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,"United-States",">50K"
58,"State-gov",139736,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,1741,40,"United-States","<=50K"
40,"State-gov",148805,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
35,"Self-emp-not-inc",346605,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,20,"United-States","<=50K"
44,"Self-emp-not-inc",55844,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
42,"State-gov",101950,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
38,"State-gov",142282,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"State-gov",266855,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States",">50K"
40,"State-gov",21189,"Bachelors",13,"Divorced","Adm-clerical","Other-relative","Black","Female",0,0,32,"United-States","<=50K"
32,"State-gov",113129,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,38,"United-States",">50K"
67,"Self-emp-inc",22313,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",20051,0,40,"United-States",">50K"
40,"Self-emp-not-inc",163512,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","Other","Male",0,0,8,"Guatemala","<=50K"
30,"State-gov",103651,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Self-emp-not-inc",138872,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
21,"Self-emp-inc",95997,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,60,"United-States","<=50K"
57,"State-gov",222792,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
50,"State-gov",263200,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"Ecuador","<=50K"
52,"Self-emp-not-inc",92469,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
57,"Self-emp-not-inc",112772,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
49,"Self-emp-not-inc",34845,"Assoc-voc",11,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
41,"Self-emp-inc",56019,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",99999,0,50,"India",">50K"
19,"Self-emp-inc",136848,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,6,"United-States","<=50K"
19,"Self-emp-not-inc",215493,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Male",0,0,20,"United-States","<=50K"
44,"Self-emp-not-inc",96921,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
28,"Self-emp-not-inc",228043,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
21,"Self-emp-not-inc",87169,"HS-grad",9,"Never-married","Farming-fishing","Own-child","Asian-Pac-Islander","Male",0,0,35,"United-States","<=50K"
37,"Self-emp-not-inc",98941,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,50,"United-States",">50K"
46,"Self-emp-not-inc",97176,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"United-States","<=50K"
30,"State-gov",119197,"Masters",14,"Divorced","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Male",0,0,50,"United-States","<=50K"
31,"Self-emp-not-inc",206609,"10th",6,"Never-married","Transport-moving","Not-in-family","White","Male",0,2205,60,"United-States","<=50K"
62,"Self-emp-not-inc",244953,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
42,"Self-emp-not-inc",34161,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
31,"Self-emp-inc",243165,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
35,"Self-emp-inc",213008,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
29,"State-gov",48634,"Bachelors",13,"Never-married","Protective-serv","Own-child","White","Female",0,0,40,"United-States","<=50K"
46,"Self-emp-not-inc",115971,"9th",5,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"State-gov",136819,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,43,"United-States",">50K"
61,"Self-emp-not-inc",186000,"Assoc-voc",11,"Widowed","Craft-repair","Unmarried","White","Female",0,0,40,"Canada","<=50K"
67,"Self-emp-not-inc",176388,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K"
37,"Self-emp-inc",95634,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"Canada","<=50K"
74,"State-gov",193602,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","Black","Male",15831,0,40,"United-States",">50K"
52,"Self-emp-not-inc",98642,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"India",">50K"
42,"Self-emp-inc",201495,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
35,"Self-emp-inc",99146,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
26,"State-gov",92795,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,80,"United-States","<=50K"
39,"Self-emp-not-inc",54022,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K"
34,"Self-emp-inc",337995,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Male",15020,0,50,"United-States",">50K"
40,"Self-emp-inc",253060,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
35,"Self-emp-not-inc",313132,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
35,"Self-emp-not-inc",103323,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
32,"Self-emp-not-inc",178109,"10th",6,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States","<=50K"
41,"Self-emp-inc",64112,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K"
42,"Self-emp-inc",325159,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
54,"Self-emp-not-inc",72257,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
53,"State-gov",41021,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,46,"United-States",">50K"
55,"State-gov",100285,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Male",10520,0,40,"United-States",">50K"
35,"Self-emp-not-inc",99357,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
28,"Self-emp-not-inc",180928,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
53,"Self-emp-inc",200400,"Doctorate",16,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States",">50K"
53,"Self-emp-inc",368014,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,60,"United-States",">50K"
32,"State-gov",110171,"Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1902,40,"United-States",">50K"
43,"Self-emp-inc",342510,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Wife","White","Female",0,0,60,"United-States",">50K"
48,"Self-emp-inc",106232,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,48,"United-States",">50K"
27,"State-gov",41115,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
18,"Self-emp-not-inc",161245,"12th",8,"Never-married","Farming-fishing","Own-child","White","Male",0,0,50,"United-States","<=50K"
41,"Self-emp-not-inc",37618,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K"
55,"Self-emp-not-inc",129786,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
39,"Self-emp-not-inc",34066,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,50,"United-States",">50K"
26,"Self-emp-inc",97952,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,80,"United-States","<=50K"
59,"State-gov",173422,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",5013,0,38,"United-States","<=50K"
61,"State-gov",103575,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"Germany","<=50K"
48,"Self-emp-not-inc",102102,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
28,"State-gov",189346,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
22,"Self-emp-not-inc",238917,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Self-emp-not-inc",220740,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,60,"United-States","<=50K"
44,"Self-emp-not-inc",255543,"5th-6th",3,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,84,"United-States",">50K"
51,"State-gov",367209,"Doctorate",16,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",0,0,70,"United-States",">50K"
40,"Self-emp-inc",189941,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,60,"United-States",">50K"
50,"Self-emp-not-inc",143535,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
57,"Self-emp-not-inc",181435,"11th",7,"Divorced","Other-service","Unmarried","White","Male",4650,0,50,"United-States","<=50K"
42,"State-gov",184527,"Some-college",10,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,45,"United-States","<=50K"
