"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
26,"Private",61996,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,62,"United-States","<=50K"
38,"Federal-gov",178678,"10th",6,"Divorced","Adm-clerical","Unmarried","White","Female",0,1380,50,"United-States","<=50K"
51,"Private",165278,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Male",0,0,46,"United-States",">50K"
48,"Federal-gov",186256,"HS-grad",9,"Divorced","Farming-fishing","Other-relative","White","Male",0,0,40,"United-States","<=50K"
56,"Self-emp-not-inc",51916,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",">50K"
27,"Private",153475,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
48,"Private",208662,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,37,"United-States","<=50K"
48,"Private",155781,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,2231,30,"United-States",">50K"
36,"Private",185366,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Private",107435,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
49,"?",95636,"10th",6,"Divorced","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
31,"Private",295099,"Some-college",10,"Divorced","Tech-support","Own-child","Black","Female",0,0,40,"United-States","<=50K"
41,"Private",43467,"Bachelors",13,"Divorced","Other-service","Not-in-family","White","Female",0,0,99,"United-States","<=50K"
40,"Private",50524,"12th",8,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
47,"Federal-gov",87504,"Bachelors",13,"Divorced","Tech-support","Unmarried","White","Female",0,0,50,"United-States","<=50K"
29,"Private",377414,"Assoc-acdm",12,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
52,"Private",187938,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,49,"United-States","<=50K"
55,"Private",134789,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
63,"Local-gov",241404,"Some-college",10,"Divorced","Protective-serv","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
49,"Private",142287,"Some-college",10,"Divorced","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
52,"Private",224198,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,51,"United-States","<=50K"
24,"Self-emp-not-inc",132320,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
55,"?",177557,"HS-grad",9,"Divorced","?","Other-relative","White","Male",0,0,40,"United-States","<=50K"
33,"State-gov",30494,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
48,"Private",168038,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,1564,50,"United-States",">50K"
25,"Private",211097,"5th-6th",3,"Divorced","Other-service","Unmarried","Other","Female",0,0,20,"Honduras","<=50K"
44,"State-gov",26880,"Doctorate",16,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1092,40,"United-States","<=50K"
32,"Private",312055,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
46,"Private",281647,"Bachelors",13,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Private",109472,"9th",5,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
56,"Private",246687,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
65,"Private",64667,"Some-college",10,"Divorced","Other-service","Not-in-family","Asian-Pac-Islander","Female",0,0,15,"United-States","<=50K"
52,"Private",208570,"Assoc-voc",11,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private",157262,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
57,"Private",82676,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
40,"Private",434081,"HS-grad",9,"Divorced","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
28,"Private",109857,"Assoc-voc",11,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
45,"Self-emp-not-inc",28119,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
47,"Private",63225,"1st-4th",2,"Divorced","Other-service","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
35,"Private",164519,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
46,"Private",110457,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
35,"Private",238433,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","<=50K"
38,"Private",105503,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Self-emp-not-inc",33404,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",10520,0,50,"United-States",">50K"
40,"Private",300195,"Some-college",10,"Divorced","Tech-support","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",163189,"Some-college",10,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
46,"Private",269890,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
43,"Private",303426,"HS-grad",9,"Divorced","Other-service","Unmarried","Asian-Pac-Islander","Male",5721,0,40,"Philippines","<=50K"
61,"?",113658,"10th",6,"Divorced","?","Other-relative","White","Female",0,0,20,"United-States","<=50K"
23,"Private",43535,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,24,"United-States","<=50K"
60,"Private",125832,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,72,"Canada","<=50K"
51,"State-gov",71691,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States",">50K"
45,"Federal-gov",98320,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",914,0,40,"United-States","<=50K"
37,"Private",166213,"HS-grad",9,"Divorced","Tech-support","Unmarried","White","Male",0,0,40,"United-States","<=50K"
59,"Private",47534,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",">50K"
29,"Federal-gov",121040,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
64,"State-gov",33342,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
41,"Private",205195,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Private",242654,"Some-college",10,"Divorced","Sales","Unmarried","Black","Female",0,1138,40,"Honduras","<=50K"
39,"Private",156261,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
30,"Private",278006,"HS-grad",9,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Private",351902,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,34,"United-States","<=50K"
66,"Self-emp-not-inc",176315,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",401,0,20,"United-States","<=50K"
75,"Self-emp-not-inc",157778,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",15831,0,50,"United-States",">50K"
52,"Private",311350,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
42,"Local-gov",142049,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,0,32,"United-States","<=50K"
42,"Private",314369,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Male",0,0,45,"United-States","<=50K"
55,"Private",181242,"HS-grad",9,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
46,"Private",233059,"9th",5,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",199689,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Private",359389,"Bachelors",13,"Divorced","Other-service","Unmarried","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
19,"Private",238144,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
45,"Private",252242,"Doctorate",16,"Divorced","Sales","Not-in-family","White","Male",99999,0,55,"United-States",">50K"
47,"Self-emp-not-inc",199083,"Masters",14,"Divorced","Transport-moving","Not-in-family","White","Male",0,2258,50,"United-States",">50K"
50,"Private",137299,"Assoc-acdm",12,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
33,"Local-gov",190027,"HS-grad",9,"Divorced","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K"
71,"Private",37435,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,3,"United-States","<=50K"
36,"Private",149419,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
56,"Private",133819,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
44,"Private",83827,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
24,"Private",157332,"Assoc-voc",11,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Private",238802,"HS-grad",9,"Divorced","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Local-gov",203883,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
46,"Private",183013,"Bachelors",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
60,"Self-emp-not-inc",157588,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,99,"United-States","<=50K"
35,"Private",187167,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
48,"Private",136455,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,16,"United-States","<=50K"
38,"Private",89202,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",606111,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",150336,"Some-college",10,"Divorced","Tech-support","Other-relative","White","Female",0,0,40,"United-States","<=50K"
38,"Local-gov",325538,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
44,"Private",303619,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
54,"Private",283725,"Masters",14,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"State-gov",52498,"Assoc-acdm",12,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"?",143774,"HS-grad",9,"Divorced","?","Other-relative","White","Female",0,0,40,"United-States","<=50K"
43,"Private",197609,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
38,"Private",130277,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,1726,40,"United-States","<=50K"
57,"Private",151474,"HS-grad",9,"Divorced","Handlers-cleaners","Other-relative","White","Female",0,0,40,"United-States","<=50K"
33,"Private",222654,"HS-grad",9,"Divorced","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
45,"Private",167381,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,32,"United-States","<=50K"
35,"Federal-gov",105527,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
33,"Private",298785,"9th",5,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
56,"Private",176613,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
65,"Private",200408,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",178322,"HS-grad",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,40,"United-States","<=50K"
59,"Private",157831,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,16,"United-States","<=50K"
42,"Self-emp-not-inc",114580,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,70,"United-States","<=50K"
29,"Private",37599,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,36,"United-States","<=50K"
48,"Private",127738,"9th",5,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
44,"Private",136986,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
58,"Private",141379,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,42,"United-States","<=50K"
35,"Private",176900,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
54,"Private",103580,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Federal-gov",170425,"Assoc-acdm",12,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
49,"Self-emp-inc",106169,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
51,"Self-emp-inc",182211,"Some-college",10,"Divorced","Sales","Own-child","White","Female",0,0,70,"United-States","<=50K"
38,"Private",150057,"Bachelors",13,"Divorced","Sales","Own-child","White","Male",0,0,50,"United-States","<=50K"
38,"Self-emp-inc",105044,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",158275,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,625,40,"United-States","<=50K"
62,"Private",166425,"11th",7,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
27,"Private",384774,"7th-8th",4,"Divorced","Tech-support","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
48,"State-gov",120131,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
45,"Private",193407,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
59,"Private",124137,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",2202,0,40,"United-States","<=50K"
26,"Private",169100,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
41,"Private",30126,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",">50K"
58,"Local-gov",164970,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
32,"Private",190385,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K"
60,"Private",276213,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Private",161496,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
43,"Private",358677,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
42,"State-gov",381581,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
51,"Local-gov",227261,"Some-college",10,"Divorced","Protective-serv","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
39,"Private",80479,"Bachelors",13,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
41,"Private",77357,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
47,"Local-gov",246891,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,45,"United-States",">50K"
34,"Private",209900,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,15,"United-States","<=50K"
47,"Private",151826,"10th",6,"Divorced","Tech-support","Unmarried","Black","Female",0,0,38,"United-States","<=50K"
50,"Private",247425,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
34,"Private",259818,"HS-grad",9,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
52,"Private",207025,"HS-grad",9,"Divorced","Priv-house-serv","Unmarried","Black","Female",0,0,24,"United-States","<=50K"
30,"Private",180168,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
45,"Private",154237,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
43,"Local-gov",187034,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
64,"Private",271094,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
40,"Private",126701,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Male",13550,0,50,"United-States",">50K"
34,"Private",35683,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",168166,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private",117779,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",2977,0,65,"United-States","<=50K"
56,"Private",152874,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","Black","Female",0,1741,40,"United-States","<=50K"
29,"Private",35314,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,20,"United-States","<=50K"
35,"Private",350169,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,38,"Japan","<=50K"
40,"Private",284086,"9th",5,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
30,"Private",226525,"10th",6,"Divorced","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
37,"Private",225385,"HS-grad",9,"Divorced","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
37,"Private",121228,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,1726,50,"United-States","<=50K"
29,"Private",146014,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
42,"Private",222756,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Male",7430,0,40,"United-States",">50K"
53,"Private",159849,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
36,"Private",128392,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",4787,0,40,"United-States",">50K"
27,"Private",130492,"11th",7,"Divorced","Craft-repair","Unmarried","Other","Male",0,0,35,"United-States","<=50K"
59,"Local-gov",130532,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
34,"Private",120461,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
45,"Private",174794,"Some-college",10,"Divorced","Priv-house-serv","Not-in-family","White","Female",0,0,29,"United-States","<=50K"
30,"Private",176471,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,38,"United-States","<=50K"
44,"Private",157765,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Private",134922,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,50,"United-States","<=50K"
30,"State-gov",182271,"HS-grad",9,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
49,"Self-emp-not-inc",203505,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
34,"Private",128016,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",2202,0,40,"United-States","<=50K"
41,"Private",115254,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
45,"Private",166879,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",249039,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Private",102976,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
55,"Private",178353,"9th",5,"Divorced","Machine-op-inspct","Not-in-family","White","Male",10520,0,60,"United-States",">50K"
54,"Local-gov",449172,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
58,"Self-emp-not-inc",96609,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Private",199191,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"England",">50K"
39,"Private",212840,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
30,"Private",186145,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",156464,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",319831,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
48,"Local-gov",319079,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,30,"United-States","<=50K"
54,"Private",231004,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,37,"United-States","<=50K"
51,"Private",237295,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
64,"Private",278515,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
27,"Private",159676,"HS-grad",9,"Divorced","Transport-moving","Other-relative","White","Male",0,0,40,"United-States","<=50K"
29,"Private",153475,"11th",7,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
32,"Private",130007,"10th",6,"Divorced","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
47,"Private",158685,"12th",8,"Divorced","Other-service","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
55,"Private",202435,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
49,"Private",191821,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,32,"United-States","<=50K"
23,"Private",410439,"HS-grad",9,"Divorced","Prof-specialty","Own-child","White","Male",0,0,20,"United-States","<=50K"
42,"Private",33895,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
63,"Private",114011,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
53,"Private",287927,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"England","<=50K"
58,"Private",160101,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
36,"Private",276276,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Private",253716,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Private",198751,"HS-grad",9,"Divorced","Handlers-cleaners","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K"
48,"Private",332884,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
51,"Private",123780,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Federal-gov",469263,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Male",0,0,50,"United-States","<=50K"
46,"Private",23545,"HS-grad",9,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
41,"State-gov",244522,"HS-grad",9,"Divorced","Protective-serv","Unmarried","White","Male",0,0,55,"United-States","<=50K"
38,"Private",79483,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
39,"Private",389279,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
38,"Private",176458,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K"
51,"Local-gov",259646,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
40,"Private",235743,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,45,"United-States","<=50K"
33,"Self-emp-not-inc",37232,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",10520,0,80,"United-States",">50K"
36,"Private",338033,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
56,"Private",337065,"7th-8th",4,"Divorced","Farming-fishing","Other-relative","White","Male",0,0,40,"United-States","<=50K"
55,"Local-gov",193895,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
51,"State-gov",108037,"Doctorate",16,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
56,"Private",142689,"11th",7,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
37,"Private",81965,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,25,"United-States","<=50K"
67,"Private",220283,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
66,"?",128609,"HS-grad",9,"Divorced","?","Not-in-family","Black","Male",0,0,40,"United-States",">50K"
36,"Local-gov",43712,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
41,"Private",316820,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States",">50K"
45,"Private",123844,"HS-grad",9,"Divorced","Other-service","Own-child","White","Female",0,0,60,"United-States","<=50K"
39,"Private",74194,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",0,1721,45,"United-States","<=50K"
55,"?",90290,"HS-grad",9,"Divorced","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
77,"Private",171193,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Female",0,1668,30,"United-States","<=50K"
41,"Private",164647,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
54,"Private",131662,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"Germany","<=50K"
36,"Private",220237,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"Greece",">50K"
24,"Private",152540,"Bachelors",13,"Divorced","Transport-moving","Unmarried","White","Female",0,0,40,"United-States","<=50K"
42,"Private",63596,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
