"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source"
9377,"Aldan Airport","Aldan","Russia","ADH","UEEA",58.60279846191406,125.40899658203124,2241,"9","N","Asia/Yakutsk","airport","OurAirports"
9386,"Xinyuan Nalati Airport","Xinyuan","China","NLT","ZWNL",43.4318,83.3786,3050,"8","U","Asia/Shanghai","airport","OurAirports"
9388,"Fontaine Airport","Belfort","France","BOR","LFSQ",47.65560150146499,7.0108299255371,1208,"1","E","Europe/Paris","airport","OurAirports"
9393,"Santa Cruz del Quiche Airport","Santa Cruz des Quiche","Guatemala","AQB","MGQC",15.012200355529785,-91.15059661865234,6631,"-6","S","America/Guatemala","airport","OurAirports"
9397,"Waris Airport","Waris-Papua Island","Indonesia","WAR","WAJR",-3.235,140.994,1500,"9","U","Asia/Jayapura","airport","OurAirports"
9399,"Newton City-County Airport","Newton","United States","EWK","KEWK",38.0582008362,-97.2744979858,1533,"-6","A","America/Chicago","airport","OurAirports"
9406,"Fort Bridger Airport","Fort Bridger","United States","FBR","KFBR",41.3918991089,-110.40699768100001,7034,"-7","A","America/Denver","airport","OurAirports"
9411,"Evanston-Uinta County Airport-Burns Field","Evanston","United States","EVW","KEVW",41.27479935,-111.0350037,7143,"-7","A","America/Denver","airport","OurAirports"
9412,"Sabetha Municipal Airport","Sabetha","United States","\N","KK83",39.90420150756836,-95.77940368652344,1330,"-6","A","America/Chicago","airport","OurAirports"
9429,"Colorado Springs East Airport","Ellicott","United States","\N","KA50",38.8744010925293,-104.41000366210938,6145,"-7","A","America/Denver","airport","OurAirports"
9475,"Kabale Airport","Kabale","Uganda","\N","HUKB",-1.226111,29.96,6000,"3","N","Africa/Kampala","airport","OurAirports"
9521,"Samambaia Heliport","Saint Denis","Reunion","\N","SDNS",-22.462499618530273,-43.13055419921875,3167,"-3","E","America/Sao_Paulo","airport","OurAirports"
9543,"Ogden Hinckley Airport","Ogden","United States","OGD","KOGD",41.195899963379,-112.0120010376,4473,"-7","A","America/Denver","airport","OurAirports"
9546,"Colorado Plains Regional Airport","Akron","United States","AKO","KAKO",40.1755981445,-103.22200012200001,4714,"-7","A","America/Denver","airport","OurAirports"
9746,"Tok Airport","Tok","United States","\N","PATJ",63.303332999999995,-143.001111,1670,"-9","A","America/Anchorage","airport","OurAirports"
9768,"Tingo Maria Airport","Tingo Maria","Peru","TGI","SPGM",-9.133000373840332,-75.94999694824219,2010,"-5","N","America/Lima","airport","OurAirports"
9769,"PlÃ­nio Alarcom Airport","Tres Lagoas","Brazil","TJL","SSTL",-20.754199981689,-51.68420028686499,1050,"-4","S","America/Campo_Grande","airport","OurAirports"
9770,"Zhangye Ganzhou Airport","Zhangye","China","YZY","ZLZY",38.8018989563,100.67500305200001,5280,"8","N","Asia/Shanghai","airport","OurAirports"
9776,"Stillwater Regional Airport","Stillwater","United States","SWO","KSWO",36.161201477051,-97.08570098876999,1000,"-6","A","America/Chicago","airport","OurAirports"
9779,"Clinton Sherman Airport","Clinton","United States","CSM","KCSM",35.3398017883,-99.2005004883,1922,"-6","A","America/Chicago","airport","OurAirports"
9780,"Strother Field","Winfield","United States","WLD","KWLD",37.168598175,-97.0375976562,1160,"-6","A","America/Chicago","airport","OurAirports"
9781,"Wiley Post Airport","Oklahoma City","United States","PWA","KPWA",35.53419876,-97.64710236,1300,"-6","A","America/Chicago","airport","OurAirports"
9783,"Stephenville Clark Regional Airport","Stephenville","United States","SEP","KSEP",32.215301513671996,-98.177696228027,1321,"-6","A","America/Chicago","airport","OurAirports"
9784,"Perry Municipal Airport","Perry","United States","\N","KF22",36.38560104370117,-97.2771987915039,1002,"-6","A","America/Chicago","airport","OurAirports"
9786,"Hamilton Municipal Airport","Hamilton","United States","\N","KMNZ",31.6658992767334,-98.14859771728516,1299,"-6","A","America/Chicago","airport","OurAirports"
9787,"Ada Regional Airport","Ada","United States","ADT","KADH",34.804297999999996,-96.67130300000001,1016,"-6","A","America/Chicago","airport","OurAirports"
9791,"Lago Vista Tx Rusty Allen Airport","Lago Vista","United States","\N","KRYW",30.49860000610352,-97.96949768066406,1231,"-6","A","America/Chicago","airport","OurAirports"
9794,"Iraan Municipal Airport","Iraan","United States","IRB","K2F0",30.905700683600003,-101.89199829100001,2200,"-6","A","America/Chicago","airport","OurAirports"
9795,"Kestrel Airpark","San Antonio","United States","\N","K1T7",29.812700271606445,-98.42530059814452,1250,"-6","A","America/Chicago","airport","OurAirports"
9796,"Elliot Lake Municipal Airport","ELLIOT LAKE","Canada","YEL","CYEL",46.351398468,-82.5614013672,1087,"-5","A","America/Toronto","airport","OurAirports"
9797,"Wilkes County Airport","North Wilkesboro","United States","IKB","KUKF",36.2228012085,-81.09829711910002,1301,"-5","A","America/New_York","airport","OurAirports"
9819,"Beni Mellal Airport","Beni Mellal","Morocco","BEM","GMMD",32.401895,-6.315905,1694,"0","E","Africa/Casablanca","airport","OurAirports"
9820,"ÅžÄ±rnak Åžerafettin ElÃ§i Airport","Cizre","Turkey","NKT","LTCV",37.3647,42.0582,2038,"3","E","Europe/Istanbul","airport","OurAirports"
9824,"Tazadit Airport","Zouerat","Mauritania","OUZ","GQPZ",22.75639915466309,-12.483599662780762,1129,"0","N","Africa/Nouakchott","airport","OurAirports"
9828,"Kasama Airport","Kasama","Zambia","KAA","FLKS",-10.216699600219727,31.13330078125,4541,"2","N","Africa/Lusaka","airport","OurAirports"
9829,"Mbeya Airport","Mbeya","Tanzania","\N","HTMB",-8.919444,33.463889,5600,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
9830,"Mpanda Airport","Mpanda","Tanzania","\N","HTMP",-6.355373999999999,31.084115999999998,3520,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
9831,"Songea Airport","Songea","Tanzania","SGX","HTSO",-10.68299961090088,35.58300018310547,3445,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
9832,"Morogoro Airport","Morogoro","Tanzania","\N","HTMG",-6.797220230102539,37.653099060058594,1676,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
9846,"Zunyi Xinzhou Airport","Zunyi","China","ZYI","ZUZY",27.5895,107.0007,2920,"8","N","Asia/Shanghai","airport","OurAirports"
9849,"Anshun Huangguoshu Airport","Anshun","China","AVA","ZUAS",26.2605555556,105.87333333299999,4812,"8","N","Asia/Shanghai","airport","OurAirports"
9850,"Sikasso Airport","Sikasso","Mali","KSS","GASK",11.333000183105467,-5.699999809265138,1378,"0","N","Africa/Bamako","airport","OurAirports"
9853,"Toowoomba Wellcamp Airport","Toowoomba","Australia","WTB","YBWW",-27.558332,151.793335,1509,"10","N","Australia/Brisbane","airport","OurAirports"
9854,"Tonghua Sanyuanpu Airport","Tonghua","China","TNH","ZYTN",42.2538888889,125.70333333299999,1200,"8","N","Asia/Shanghai","airport","OurAirports"
9868,"Mulia Airport","Mulia","Indonesia","LII","WAJM",-3.7018,137.957,6527,"9","N","Asia/Jayapura","airport","OurAirports"
9874,"Silangit Airport","Siborong-Borong","Indonesia","DTB","WIMN",2.25973,98.99189799999999,4700,"7","N","Asia/Jakarta","airport","OurAirports"
9897,"Illaga Airport","Illaga","Indonesia","ILA","WABL",-3.9764800000000005,137.6225,7989,"9","N","\N","airport","OurAirports"
9898,"Oksibil Airport","Oksibil","Indonesia","OKL","WAJO",-4.9071,140.6277,4315,"9","N","\N","airport","OurAirports"
10057,"Farah Airport","Farah","Afghanistan","FAH","OAFR",32.367000579833984,62.18299865722656,3083,"4.3","N","\N","airport","OurAirports"
10062,"Kee Field","Pineville","United States","\N","KI16",37.600399017333984,-81.5593032836914,1783,"-5","A","\N","airport","OurAirports"
10080,"Kautokeino Air Base","Kautokeino","Norway","QKX","ENKA",69.04029846191406,23.03400039672852,1165,"1","U","\N","airport","OurAirports"
10106,"Marfa Municipal Airport","Marfa","United States","MRF","KMRF",30.371098999999997,-104.017997,4849,"-5","A","\N","airport","OurAirports"
10107,"Alpine Casparis Municipal Airport","Alpine","United States","ALE","KE38",30.3841991425,-103.683998108,4515,"-5","A","\N","airport","OurAirports"
10117,"Cable Airport","Upland","United States","CCB","KCCB",34.1115989685,-117.68800354,1444,"-8","A","\N","airport","OurAirports"
10121,"Mount Sterling Montgomery County Airport","Mount Sterling","United States","\N","KIOB",38.05810165,-83.979599,1019,"-5","A","\N","airport","OurAirports"
10130,"Mc Pherson Airport","Mc Pherson","United States","\N","KMPR",38.35240173,-97.69129944,1498,"-5","A","\N","airport","OurAirports"
10135,"San Cristobal de las Casas Airport","San Cristobal de las Casas","Mexico","SZT","MMSC",16.690299987793,-92.530097961426,7707,"-6","N","America/Mexico_City","airport","OurAirports"
10140,"Atherton Airport","Atherton","Australia","\N","YATN",-17.2616996765,145.51499939,2450,"10","O","\N","airport","OurAirports"
10141,"Bagdarin Airport","Bagdarin","Russia","\N","UIUB",54.36920166015625,113.47899627685548,3084,"8","N","Asia/Irkutsk","airport","OurAirports"
10149,"Witberg Tswalu Airport","Dedeben","South Africa","\N","FATW",-27.20499992370605,22.48189926147461,3921,"2","N","\N","airport","OurAirports"
10151,"Mana Pools Airport","Mana Pools","Zimbabwe","\N","FVMN",-15.768735000000001,29.385617,1300,"2","N","\N","airport","OurAirports"
10154,"Pouso Alegre Airport","Pouso Alegre","Brazil","PPY","SNZA",-22.28919982910156,-45.91910171508789,2904,"-3","S","\N","airport","OurAirports"
10155,"Brigadeiro Cabral Airport","Divinopolis","Brazil","DIQ","SNDV",-20.180700302124,-44.870899200439,2608,"-3","S","\N","airport","OurAirports"
10160,"Erenhot Saiwusu International Airport","Erenhot","China","ERL","ZBER",43.4225,112.096667,3301,"8","N","\N","airport","OurAirports"
10169,"Madison County Airport","London","United States","\N","KUYF",39.93270111,-83.46199799,1082,"-5","A","\N","airport","OurAirports"
10178,"Thun Airport","Thun","Switzerland","\N","LSZW",46.756401061999995,7.60056018829,1837,"1","E","\N","airport","OurAirports"
10363,"Hechi Jinchengjiang Airport","Hechi","China","HCJ","ZGHC",24.805,107.6997,2221,"8","U","\N","airport","OurAirports"
10371,"General WM J Fox Airfield","Lancaster","United States","WJF","KWJF",34.74110031,-118.21900179999999,2351,"-8","A","\N","airport","OurAirports"
10378,"Coondewanna Airport","Coondewanna","Australia","CJF","YCWA",-22.966699600220004,118.81300354004,2300,"8","N","\N","airport","OurAirports"
10723,"Elsenthal Grafe Airport","Elsenthal","Germany","\N","EDNF",48.822497999999996,13.3675,1417,"1","E","\N","airport","OurAirports"
10750,"HAL Airport","Bangalore","India","\N","VOBG",12.949999809300001,77.6681976318,2912,"5.5","N","\N","airport","OurAirports"
10752,"Omarama Glider Airport","Omarama","New Zealand","\N","NZOA",-44.48669815063477,169.98599243164062,1381,"12","Z","\N","airport","OurAirports"
10776,"Meschede-SchÃ¼ren Airport","Meschede","Germany","\N","EDKM",51.30277633666992,8.239167213439941,1434,"1","E","\N","airport","OurAirports"
10792,"Jumandy Airport","Tena","Ecuador","TNW","SEJD",-1.0597219999999998,-77.583333,1234,"-5","S","\N","airport","OurAirports"
10938,"Kaili Airport","Kaili","China","KJH","ZUKJ",26.971999999999998,107.988,3115,"8","N","\N","airport","OurAirports"
10939,"Shennongjia Hongping Airport","Shennongjia","China","HPG","ZHSN",31.625999999999998,110.34,8365,"8","N","\N","airport","OurAirports"
10940,"Zhangjiakou Ningyuan Airport","Zhangjiakou","China","ZQZ","ZBZJ",40.7386016846,114.930000305,2347,"8","N","\N","airport","OurAirports"
10941,"Arxan Yi'ershi Airport","Arxan","China","YIE","ZBES",47.3106,119.9117,2925,"8","N","\N","airport","OurAirports"
10943,"Hongyuan Airport","Ngawa","China","AHJ","ZUHY",32.53154,102.35224000000001,11600,"8","N","\N","airport","OurAirports"
10951,"Mestia Queen Tamar Airport","Mestia","Georgia","\N","UGMS",43.053596999999996,42.749012,4778,"5","N","\N","airport","OurAirports"
10952,"Magas Airport","Magas","Russia","IGT","URMS",43.3222999573,45.0125999451,1165,"3","N","Europe/Moscow","airport","OurAirports"
11005,"Greenville Downtown Airport","Greenville","United States","GMU","KGMU",34.847900390599996,-82.34999847410002,1048,"-4","A","\N","airport","OurAirports"
11008,"Mankato Regional Airport","Mankato","United States","\N","KMKT",44.22159958,-93.91870117,1021,"-6","A","\N","airport","OurAirports"
11017,"Ryan Field","Tucson","United States","\N","KRYN",32.142200469970696,-111.1750030517578,2417,"-7","A","\N","airport","OurAirports"
11018,"Efogi Airport","Efogi","Papua New Guinea","EFG","AYEF",-9.153805555560002,147.659805556,3900,"10","N","\N","airport","OurAirports"
11019,"Kagi Airport","Kagi","Papua New Guinea","KGW","AYKQ",-9.135916666670001,147.669444444,4200,"10","N","\N","airport","OurAirports"
11020,"Nadunumu Airport","Nadunumu","Papua New Guinea","NDN","AYNC",-9.14355555556,147.68425,5100,"10","N","\N","airport","OurAirports"
11021,"Bodinumu Airport","Bodinumu","Papua New Guinea","BNM","AYBD",-9.107777777779999,147.666722222,3700,"10","N","\N","airport","OurAirports"
11048,"Luzern-Beromunster Airport","Lucerne","Switzerland","\N","LSZO",47.18999862670898,8.204719543457031,2146,"1","E","\N","airport","OurAirports"
11049,"La Grand'combe Airport","La Grand'Combe","France","\N","LFTN",44.24440002441406,4.012219905853272,1647,"1","E","\N","airport","OurAirports"
11054,"Canmore Municipal Heliport","Canmore","Canada","\N","CEW9",51.0778007507,-115.33799743700001,4296,"-7","A","\N","airport","OurAirports"
11055,"Krasnokamensk Airport","Krasnokamensk","Russia","\N","UIAE",50.03310775756836,118.06114196777344,2139,"9","N","\N","airport","OurAirports"
11068,"New Castle Henry Co. Municipal Airport","New Castle","United States","\N","KUWL",39.87590027,-85.32649994,1088,"-4","A","\N","airport","OurAirports"
11069,"Scott City Municipal Airport","Scott City","United States","\N","KTQK",38.47430038452149,-100.88500213623048,2963,"-5","A","\N","airport","OurAirports"
11070,"Brewster Field","Holdredge","United States","HDE","KHDE",40.452099,-99.336502,2313,"-5","A","\N","airport","OurAirports"
11071,"Pratt Regional Airport","Pratt","United States","PTT","KPTT",37.70159912,-98.74690247,1953,"-5","A","\N","airport","OurAirports"
11073,"Wahoo Municipal Airport","Wahoo","United States","\N","KAHQ",41.241298675500005,-96.59400177,1224,"-5","A","\N","airport","OurAirports"
11074,"Jim Kelly Field","Lexington","United States","LXN","KLXN",40.7910003662,-99.7772979736,2413,"-5","A","\N","airport","OurAirports"
11075,"Sublette Municipal Airport","Sublette","United States","\N","K19S",37.49140167,-100.83000179999999,2908,"-5","A","\N","airport","OurAirports"
11076,"Council Bluffs Municipal Airport","Council Bluffs","United States","CBF","KCBF",41.2592010498,-95.760597229,1253,"-5","A","\N","airport","OurAirports"
11079,"King Ranch Airport","Sutton","United States","\N","AK59",61.79560089111328,-148.35499572753906,1350,"-8","A","\N","airport","OurAirports"
11080,"Elkhart Morton County Airport","Elkhart","United States","\N","KEHA",37.000702000000004,-101.879997,3622,"-5","A","\N","airport","OurAirports"
11081,"Front Range Airport","Denver","United States","\N","KFTG",39.785301208496094,-104.54299926757812,5512,"-6","A","\N","airport","OurAirports"
11084,"Guymon Municipal Airport","Guymon","United States","GUY","KGUY",36.6851005554,-101.508003235,3123,"-5","A","\N","airport","OurAirports"
11086,"Meade Municipal Airport","Meade","United States","\N","KMEJ",37.27690124511719,-100.3560028076172,2529,"-5","A","\N","airport","OurAirports"
11087,"Turkey Mountain Estates Airport","Shell Knob","United States","\N","MO00",36.59170150756836,-93.66690063476562,1000,"-5","A","\N","airport","OurAirports"
11088,"Ulysses Airport","Ulysses","United States","\N","KULS",37.60400009,-101.3740005,3071,"-5","A","\N","airport","OurAirports"
11089,"Flagler Aerial Spraying Inc Airport","Flagler","United States","\N","CO00",39.27999877929688,-103.06700134277344,4945,"-6","A","\N","airport","OurAirports"
11091,"Augusta Municipal Airport","Augusta","United States","\N","K3AU",37.67160034179688,-97.0779037475586,1328,"-5","A","\N","airport","OurAirports"
11092,"Larned Pawnee County Airport","Larned","United States","\N","KLQR",38.20859909,-99.08599854,2012,"-5","A","\N","airport","OurAirports"
11093,"Lampasas Airport","Lampasas","United States","\N","KLZZ",31.10619926452637,-98.1958999633789,1215,"-5","A","\N","airport","OurAirports"
11098,"Greeleyâ€“Weld County Airport","Greeley","United States","GXY","KGXY",40.4374008179,-104.633003235,4697,"-7","A","\N","airport","OurAirports"
11101,"Fremont Municipal Airport","Fremont","United States","FET","KFET",41.44910049,-96.52020264,1204,"-5","A","\N","airport","OurAirports"
11102,"La Grande/Union County Airport","La Grande","United States","LGD","KLGD",45.29019927979999,-118.00700378399999,2717,"-7","A","\N","airport","OurAirports"
11110,"Pocono Mountains Municipal Airport","Mount Pocono","United States","MPO","KMPO",41.137503,-75.378897,1915,"-5","A","\N","airport","OurAirports"
11127,"Banff Airport","Banff","Canada","YBA","CYBA",51.2073404699,-115.541861057,4583,"-7","A","\N","airport","OurAirports"
11131,"Banning Municipal Airport","Banning","United States","BNG","KBNG",33.923099517800004,-116.850997925,2219,"-8","A","\N","airport","OurAirports"
11134,"Karl Stefan Memorial Airport","Norfolk  Nebraska","United States","OFK","KOFK",41.985500335693004,-97.435096740723,1573,"-6","A","\N","airport","OurAirports"
11139,"Kotido Airport","Kotido","Uganda","\N","HUKO",2.9530000000000003,34.1232,4020,"3","N","\N","airport","OurAirports"
11140,"Kajjansi Airfield","Kampala","Uganda","\N","HUKJ",0.1968,32.55297,3743,"3","N","\N","airport","OurAirports"
11142,"Paracatu Airport","Paracatu","Brazil","\N","SNZR",-17.242599487304688,-46.88309860229492,2359,"-3","S","\N","airport","OurAirports"
11143,"Das Bandeirinhas Airport","Conselheiro Lafaiete","Brazil","\N","SNKF",-20.738585,-43.797444,3478,"-3","S","\N","airport","OurAirports"
11144,"JanaÃºba Airport","Janauba","Brazil","\N","SNAP",-15.732000000000001,-43.323102,1732,"-3","S","\N","airport","OurAirports"
11145,"Juscelino Kubitscheck Airport","Teofilo Otoni","Brazil","TFL","SNTO",-17.89229965209961,-41.51359939575195,1572,"-3","S","\N","airport","OurAirports"
11170,"Lure Malbouhans Air Base","Malbouhans","France","\N","LFYL",47.7047,6.5458300000000005,1040,"1","E","\N","airport","OurAirports"
11180,"Resende Airport","Resende","Brazil","REZ","SDRS",-22.4785003662,-44.4803009033,1320,"-3","S","\N","airport","OurAirports"
11182,"Drumheller Municipal Airport","Drumheller","Canada","\N","CEG4",51.49639892578125,-112.7490005493164,2597,"-7","A","\N","airport","OurAirports"
11193,"Mwene-Ditu Airport","Mwene-Ditu","Congo (Kinshasa)","\N","FZWE",-6.982999801635742,23.08300018310547,3198,"1","U","\N","airport","OurAirports"
11194,"Tunta Airport","Kabinda","Congo (Kinshasa)","KBN","FZWT",-6.132999897,24.4829998016,2766,"1","U","\N","airport","OurAirports"
11195,"Ikela Airport","Ikela","Congo (Kinshasa)","IKL","FZGV",-1.048109,23.372501,1283,"1","U","\N","airport","OurAirports"
11200,"JuÃ­na Airport","Juina","Brazil","JIA","SWJN",-11.419444,-58.701668000000005,1083,"-4","S","\N","airport","OurAirports"
11204,"Posto Leonardo Vilas Boas Airport","Chapada dos Guimaraes","Brazil","\N","SWPL",-12.19833278656006,-53.38166809082031,1083,"-4","S","\N","airport","OurAirports"
11205,"TangarÃ¡ da Serra Airport","Tangara da Serra","Brazil","TGQ","SWTS",-14.6619997025,-57.4435005188,1460,"-4","S","\N","airport","OurAirports"
11206,"Canarana Airport","Canarana","Brazil","CQA","SWEK",-13.574443817138672,-52.27055740356445,1314,"-4","S","\N","airport","OurAirports"
11212,"Picos Airport","Picos","Brazil","PCS","SNPC",-7.0620598793029785,-41.52370071411133,1050,"-3","N","\N","airport","OurAirports"
11229,"Beni Airport","Beni","Congo (Kinshasa)","BNC","FZNP",0.575,29.4739,3517,"1","U","\N","airport","OurAirports"
11230,"Boende Airport","Boende","Congo (Kinshasa)","BNB","FZGN",-0.21699999272823334,20.850000381469727,1168,"1","U","\N","airport","OurAirports"
11290,"Kongolo Airport","Kongolo","Congo (Kinshasa)","KOO","FZRQ",-5.39444,26.99,1850,"1","U","\N","airport","OurAirports"
11292,"Kahemba Airport","Kahemba","Congo (Kinshasa)","\N","FZCF",-7.333000183105469,19.017000198364254,3425,"1","U","\N","airport","OurAirports"
11293,"Francisco de Miranda Airport","Caracas","Venezuela","\N","SVFM",10.485033035299999,-66.8435134888,2739,"-4","S","\N","airport","OurAirports"
11295,"SÃ£o Miguel do Oeste Airport","Sao Miguel do Oeste","Brazil","SQX","SSOE",-26.78160095214844,-53.503501892089844,2180,"-3","S","\N","airport","OurAirports"
11352,"Thamkharka Airport","Thamkharka","Nepal","\N","VNTH",27.04787,86.85802199999999,5240,"5.75","U","\N","airport","OurAirports"
11355,"Kaintiba Airport","Kieta","Papua New Guinea","KZF","AYKT",-7.50025,146.033833333,2050,"10","U","\N","airport","OurAirports"
11357,"Hakkari YÃ¼ksekova Airport","Hakkari","Turkey","YKO","LTCW",37.5497,44.2381,6400,"2","E","\N","airport","OurAirports"
11386,"Jelenia GÃ³ra Glider Airport","Jelenia Gora","Poland","\N","EPJG",50.89889907836914,15.785599708557127,1119,"1","E","\N","airport","OurAirports"
11389,"Bathpalathang Airport","Jakar","Bhutan","BUT","VQBT",27.5622,90.7471,8485,"6","N","\N","airport","OurAirports"
11473,"Jinchuan Airport","Jinchuan","China","JIC","ZLJC",38.542222222199996,102.348333333,4740,"8","U","\N","airport","OurAirports"
11498,"Alashankou Bole (Bortala) airport","Bole","China","BPL","ZWAX",44.895,82.3,1253,"8","N","\N","airport","OurAirports"
11499,"Fuyun Koktokay Airport","Fuyun","China","FYN","ZWFY",46.804169,89.512006,3081,"8","N","\N","airport","OurAirports"
11524,"Achinsk Airport","Achinsk","Russia","ACS","UNKS",56.2682991027832,90.57080078125,1033,"8","N","\N","airport","OurAirports"
11545,"Linfen Qiaoli Airport","LINFEN","China","LFQ","ZBLF",36.132629,111.641236,1483,"8","U","\N","airport","OurAirports"
11583,"Hinton/Jasper-Hinton Airport","Hinton","Canada","YJP","CEC4",53.3191986084,-117.752998352,4006,"-7","A","\N","airport","OurAirports"
11684,"Kenora Seaplane Base","Kenora","Canada","\N","CJM9",49.767424,-94.49274,1060,"-6","A","\N","airport","OurAirports"
11702,"Opapimiskan Lake Airport","Musselwhite Mine","Canada","YBS","CKM8",52.6067008972,-90.3768997192,1023,"-5","A","\N","airport","OurAirports"
11720,"Lauterbach Airport","Lauterbach-Wernges","Germany","\N","EDFT",50.683334,9.410833,1211,"1","E","\N","airport","OurAirports"
11742,"Union County Airport","Marysville","United States","\N","KMRT",40.224700927734375,-83.35160064697266,1021,"-5","A","\N","airport","OurAirports"
11743,"La Grande-4 Airport","La Grande-4","Canada","YAH","CYAH",53.754699707,-73.67530059810001,1005,"\N","\N","\N","airport","OurAirports"
11747,"Nipawin Airport","Nipawin","Canada","\N","CYBU",53.33250045776367,-104.00800323486328,1220,"\N","\N","\N","airport","OurAirports"
11749,"Blue River Airport","Blue River","Canada","\N","CYCP",52.11669921875,-119.28299713134766,2240,"\N","\N","\N","airport","OurAirports"
11750,"Chetwynd Airport","Chetwynd","Canada","YCQ","CYCQ",55.68719863891602,-121.6269989013672,2000,"\N","\N","\N","airport","OurAirports"
11751,"Ross River Airport","Ross River","Canada","XRR","CYDM",61.9706001282,-132.42300415,2314,"\N","\N","\N","airport","OurAirports"
11753,"Amos/Magny Airport","Amos","Canada","YEY","CYEY",48.563903,-78.249702,1068,"\N","\N","\N","airport","OurAirports"
11756,"Haines Junction Airport","Haines Junction","Canada","YHT","CYHT",60.78919982910156,-137.54600524902344,2150,"\N","\N","\N","airport","OurAirports"
11759,"Key Lake Airport","Key Lake","Canada","YKJ","CYKJ",57.25609970092773,-105.61799621582031,1679,"\N","\N","\N","airport","OurAirports"
11763,"Nejanilini Lake Airport","Nejanilini Lake","Canada","\N","CYNN",59.4874992371,-97.7802963257,1000,"\N","\N","\N","airport","OurAirports"
11764,"Owen Sound / Billy Bishop Regional Airport","Owen Sound","Canada","YOS","CYOS",44.5903015137,-80.8375015259,1007,"\N","\N","\N","airport","OurAirports"
11771,"Virden/R.J. (Bob) Andrew Field Regional Aerodrome","Virden","Canada","\N","CYVD",49.878299713100006,-100.91799926799999,1454,"\N","\N","\N","airport","OurAirports"
11772,"Vernon Airport","Vernon","Canada","YVE","CYVK",50.24810028076172,-119.33100128173828,1140,"\N","\N","\N","airport","OurAirports"
11773,"Beaver Creek Airport","Beaver Creek","Canada","YXQ","CYXQ",62.4103012084961,-140.86700439453125,2131,"\N","\N","\N","airport","OurAirports"
11774,"Shuswap Regional Airport","Salmon Arm","Canada","YSN","CZAM",50.682802,-119.228996,1751,"\N","\N","\N","airport","OurAirports"
11777,"Grand Forks Airport","Grand Forks","Canada","ZGF","CZGF",49.01559829711914,-118.43099975585938,1720,"\N","\N","\N","airport","OurAirports"
11782,"Pincher Creek Airport","Pincher Creek","Canada","WPC","CZPC",49.520599365200006,-113.997001648,3903,"\N","\N","\N","airport","OurAirports"
11784,"Ignace Municipal Airport","Ignace","Canada","ZUC","CZUC",49.4296989440918,-91.7177963256836,1435,"\N","\N","\N","airport","OurAirports"
11788,"RAF Spadeadam","Spadeadam","United Kingdom","\N","EGOM",55.0499992371,-2.54999995232,1066,"\N","\N","\N","airport","OurAirports"
11803,"Lime Acres Finsch Mine Airport","Lime Acres","South Africa","LMR","FALC",-28.36009979248047,23.43910026550293,4900,"\N","\N","\N","airport","OurAirports"
11804,"Sua Pan Airport","Sowa","Botswana","SXN","FBSN",-20.5534,26.115801,2985,"\N","\N","\N","airport","OurAirports"
11805,"Lusaka City Airport","Lusaka","Zambia","\N","FLLC",-15.4138002396,28.330699920700003,4200,"\N","\N","\N","airport","OurAirports"
11807,"Mangochi Airport","Mangochi","Malawi","MAI","FWMG",-14.482999801635742,35.266998291015625,1580,"\N","\N","\N","airport","OurAirports"
11808,"Arandis Airport","Arandis","Namibia","ADI","FYAR",-22.462200164794922,14.979999542236328,1905,"\N","\N","\N","airport","OurAirports"
11809,"Mariental Airport","Mariental","Namibia","\N","FYML",-24.60540008544922,17.925399780273438,3650,"\N","\N","\N","airport","OurAirports"
11815,"Chandler Field","Alexandria","United States","AXN","KAXN",45.866298675500005,-95.3946990967,1425,"\N","\N","\N","airport","OurAirports"
11817,"Curtis Field","Brady","United States","BBD","KBBD",31.179300308200002,-99.32389831540002,1827,"\N","\N","\N","airport","OurAirports"
11818,"Eastern Sierra Regional Airport","Bishop","United States","BIH","KBIH",37.373100280799996,-118.36399841299999,4124,"\N","\N","\N","airport","OurAirports"
11819,"Baker City Municipal Airport","Baker City","United States","BKE","KBKE",44.8372993469,-117.808998108,3373,"\N","\N","\N","airport","OurAirports"
11820,"Miley Memorial Field","Big Piney","United States","BPI","KBPI",42.58509827,-110.1110001,6990,"\N","\N","\N","airport","OurAirports"
11823,"Burley Municipal Airport","Burley","United States","BYI","KBYI",42.5425987244,-113.77200317399999,4150,"\N","\N","\N","airport","OurAirports"
11824,"Northeast Iowa Regional Airport","Charles City","United States","CCY","KCCY",43.072601318400004,-92.61080169680001,1125,"\N","\N","\N","airport","OurAirports"
11825,"Chanute Martin Johnson Airport","Chanute","United States","CNU","KCNU",37.668800354,-95.4850997925,1002,"\N","\N","\N","airport","OurAirports"
11827,"Crossville Memorial Whitson Field","Crossville","United States","CSV","KCSV",35.9513015747,-85.08499908450001,1881,"\N","\N","\N","airport","OurAirports"
11829,"Barstow Daggett Airport","Daggett","United States","DAG","KDAG",34.85369873,-116.78700259999998,1930,"\N","\N","\N","airport","OurAirports"
11830,"Deming Municipal Airport","Deming","United States","DMN","KDMN",32.262298584,-107.721000671,4314,"\N","\N","\N","airport","OurAirports"
